,Date,Use_kWh,AvgTempF,AvgDewPF
1921,2014-04-13 00:00:00,12464.199999999999,69.0,51.0
1922,2014-04-14 00:00:00,13074.000000000002,72.1,55.0
1923,2014-04-15 00:00:00,12584.199999999997,64.5,56.0
1924,2014-04-16 00:00:00,11652.300000000001,41.0,19.9
1925,2014-04-17 00:00:00,11984.899999999998,46.8,27.9
1926,2014-04-18 00:00:00,11852.700000000003,46.2,31.9
1927,2014-04-19 00:00:00,11719.900000000003,56.0,36.7
1928,2014-04-20 00:00:00,11699.1,57.8,35.8
1929,2014-04-21 00:00:00,11244.999999999998,55.1,32.6
1930,2014-04-22 00:00:00,12301.7,60.8,48.7
1931,2014-04-23 00:00:00,11943.200000000004,57.8,38.7
1932,2014-04-24 00:00:00,12968.900000000003,54.0,26.0
1933,2014-04-25 00:00:00,12820.600000000002,58.5,36.5
1934,2014-04-26 00:00:00,12518.4,61.8,44.9
1935,2014-04-27 00:00:00,12382.8,61.3,36.8
1936,2014-04-28 00:00:00,12563.999999999996,57.3,39.5
1937,2014-04-29 00:00:00,12651.599999999995,51.0,46.0
1938,2014-04-30 00:00:00,12734.400000000001,55.5,52.4
1939,2014-05-01 00:00:00,11672.800000000001,66.8,58.4
1940,2014-05-02 00:00:00,12356.300000000001,64.8,39.7
1941,2014-05-03 00:00:00,10346.500000000002,64.7,42.3
1942,2014-05-04 00:00:00,9723.099999999999,66.5,41.4
1943,2014-05-05 00:00:00,13017.299999999996,58.9,34.8
1944,2014-05-06 00:00:00,14302.399999999996,59.6,46.6
1945,2014-05-07 00:00:00,13800.300000000001,60.8,46.4
1946,2014-05-08 00:00:00,14698.400000000001,66.3,56.1
1947,2014-05-09 00:00:00,14704.5,68.6,60.3
1948,2014-05-10 00:00:00,14546.300000000001,70.6,62.5
1949,2014-05-11 00:00:00,12958.6,71.3,55.1
1950,2014-05-12 00:00:00,14274.7,72.8,60.2
1951,2014-05-13 00:00:00,15189.499999999998,76.9,66.4
1952,2014-05-14 00:00:00,14614.7,65.0,59.1
1953,2014-05-15 00:00:00,15138.600000000004,71.2,64.9
1954,2014-05-16 00:00:00,14755.300000000001,67.2,58.3
1955,2014-05-17 00:00:00,13892.700000000003,61.5,42.9
1956,2014-05-18 00:00:00,13940.900000000001,61.3,38.8
1957,2014-05-19 00:00:00,14304.100000000002,62.1,38.4
1958,2014-05-20 00:00:00,14058.9,65.7,44.3
1959,2014-05-21 00:00:00,14333.699999999997,70.1,56.6
1960,2014-05-22 00:00:00,14932.6,74.4,61.5
1961,2014-05-23 00:00:00,14379.999999999998,73.0,48.7
1962,2014-05-24 00:00:00,13958.7,67.5,46.7
1963,2014-05-25 00:00:00,14171.999999999998,72.4,49.8
1964,2014-05-26 00:00:00,14202.800000000001,74.9,56.1
1965,2014-05-27 00:00:00,15456.100000000004,78.5,64.1
1966,2014-05-28 00:00:00,15082.999999999998,76.4,65.4
1967,2014-05-29 00:00:00,14167.099999999997,62.0,55.9
1968,2014-05-30 00:00:00,14067.0,64.4,55.0
1969,2014-05-31 00:00:00,13927.099999999999,71.8,50.0
1970,2014-06-01 00:00:00,13763.1,68.5,52.4
1971,2014-06-02 00:00:00,14325.300000000005,69.8,52.3
1972,2014-06-03 00:00:00,14870.600000000002,75.5,62.1
1973,2014-06-04 00:00:00,14769.400000000003,80.0,63.0
1974,2014-06-05 00:00:00,14850.6,74.0,61.1
1975,2014-06-06 00:00:00,14128.399999999996,72.4,49.8
1976,2014-06-07 00:00:00,14065.599999999999,74.9,54.5
1977,2014-06-08 00:00:00,14364.8,76.1,60.1
1978,2014-06-09 00:00:00,15278.5,77.2,66.6
1979,2014-06-10 00:00:00,15788.400000000001,79.8,70.3
1980,2014-06-11 00:00:00,15513.1,79.3,69.7
1981,2014-06-12 00:00:00,15476.9,74.9,68.6
1982,2014-06-13 00:00:00,15348.7,76.3,69.2
1983,2014-06-14 00:00:00,14400.300000000003,73.3,56.8
1984,2014-06-15 00:00:00,14329.300000000003,71.9,52.5
1985,2014-06-16 00:00:00,15440.199999999997,78.2,63.7
1986,2014-06-17 00:00:00,15853.6,83.7,67.8
1987,2014-06-18 00:00:00,15933.500000000002,87.1,68.8
1988,2014-06-19 00:00:00,15157.099999999997,82.0,68.3
1989,2014-06-20 00:00:00,14697.700000000004,76.9,58.1
1990,2014-06-21 00:00:00,14076.0,73.5,58.4
1991,2014-06-22 00:00:00,14228.0,74.1,60.4
1992,2014-06-23 00:00:00,14647.7,76.4,60.9
1993,2014-06-24 00:00:00,14976.199999999999,77.0,62.5
1994,2014-06-25 00:00:00,15519.800000000001,81.2,69.6
1995,2014-06-26 00:00:00,15321.799999999994,81.8,66.8
1996,2014-06-27 00:00:00,15229.099999999995,80.9,64.3
1997,2014-06-28 00:00:00,14505.499999999998,77.9,59.6
1998,2014-06-29 00:00:00,14313.500000000002,78.0,57.5
1999,2014-06-30 00:00:00,15272.599999999997,79.4,62.0
2000,2014-07-01 00:00:00,15889.199999999999,83.3,68.4
2001,2014-07-02 00:00:00,15849.8,86.9,71.6
2002,2014-07-03 00:00:00,15773.4,81.8,71.1
2003,2014-07-04 00:00:00,14006.800000000001,77.0,62.2
2004,2014-07-05 00:00:00,12739.499999999996,74.5,47.9
2005,2014-07-06 00:00:00,12648.000000000002,77.0,54.6
2006,2014-07-07 00:00:00,13973.599999999999,83.1,61.7
2007,2014-07-08 00:00:00,14897.999999999995,86.2,64.5
2008,2014-07-09 00:00:00,15276.699999999999,78.0,68.7
2009,2014-07-10 00:00:00,15471.1,78.0,67.4
2010,2014-07-11 00:00:00,15187.700000000003,77.2,64.9
2011,2014-07-12 00:00:00,15326.300000000001,81.1,67.5
2012,2014-07-13 00:00:00,15469.899999999998,83.0,69.1
2013,2014-07-14 00:00:00,15869.399999999996,82.3,70.8
2014,2014-07-15 00:00:00,15559.399999999998,80.5,71.6
2015,2014-07-16 00:00:00,14018.299999999997,76.1,60.4
2016,2014-07-17 00:00:00,13133.2,75.7,53.1
2017,2014-07-18 00:00:00,13153.699999999995,76.7,54.1
2018,2014-07-19 00:00:00,13024.299999999997,78.0,56.6
2019,2014-07-20 00:00:00,14073.400000000003,77.3,63.1
2020,2014-07-21 00:00:00,15322.4,77.9,65.3
2021,2014-07-22 00:00:00,15681.000000000002,79.7,67.7
2022,2014-07-23 00:00:00,15542.0,83.2,69.2
2023,2014-07-24 00:00:00,15018.199999999995,79.3,65.1
2024,2014-07-25 00:00:00,14182.400000000001,75.3,54.2
2025,2014-07-26 00:00:00,14619.600000000002,78.6,62.9
2026,2014-07-27 00:00:00,15246.499999999998,79.8,68.3
2027,2014-07-28 00:00:00,14540.099999999999,81.1,64.5
2028,2014-07-29 00:00:00,12632.199999999999,72.3,52.2
2029,2014-07-30 00:00:00,12213.1,70.9,50.5
2030,2014-07-31 00:00:00,13041.7,76.3,58.7
2031,2014-08-01 00:00:00,13978.499999999998,78.2,65.4
2032,2014-08-02 00:00:00,14209.699999999993,74.7,63.0
2033,2014-08-03 00:00:00,14711.500000000002,77.8,66.9
2034,2014-08-04 00:00:00,14818.000000000002,78.2,64.6
2035,2014-08-05 00:00:00,15099.400000000001,81.4,63.8
2036,2014-08-06 00:00:00,14709.699999999999,78.4,64.0
2037,2014-08-07 00:00:00,14698.199999999999,79.0,60.8
2038,2014-08-08 00:00:00,14194.5,77.1,56.2
2039,2014-08-09 00:00:00,14374.599999999999,77.4,62.1
2040,2014-08-10 00:00:00,14286.899999999996,79.2,63.8
2041,2014-08-11 00:00:00,14521.199999999997,77.4,62.0
2042,2014-08-12 00:00:00,15153.299999999997,74.7,67.1
2043,2014-08-13 00:00:00,14565.000000000002,78.7,64.5
2044,2014-08-14 00:00:00,14164.4,75.1,53.6
2045,2014-08-15 00:00:00,13968.099999999999,73.5,48.0
2046,2014-08-16 00:00:00,13762.200000000003,75.4,51.8
2047,2014-08-17 00:00:00,14463.800000000005,78.1,62.0
2048,2014-08-18 00:00:00,13871.300000000001,79.0,63.0
2049,2014-08-19 00:00:00,14652.600000000002,78.5,66.1
2050,2014-08-20 00:00:00,14799.499999999995,78.8,64.0
2051,2014-08-21 00:00:00,15232.500000000004,77.7,66.8
2052,2014-08-22 00:00:00,15385.799999999996,78.5,68.5
2053,2014-08-23 00:00:00,14419.299999999997,74.7,66.5
2054,2014-08-24 00:00:00,14004.1,74.3,61.0
2055,2014-08-25 00:00:00,14271.999999999996,75.2,58.5
2056,2014-08-26 00:00:00,14545.799999999997,77.6,60.0
2057,2014-08-27 00:00:00,14935.000000000002,79.1,64.8
2058,2014-08-28 00:00:00,15178.499999999998,81.5,62.9
2059,2014-08-29 00:00:00,14232.999999999998,74.2,52.0
2060,2014-08-30 00:00:00,14643.100000000006,76.2,62.1
2061,2014-08-31 00:00:00,15386.900000000001,83.5,70.4
2062,2014-09-01 00:00:00,15422.399999999996,81.4,72.1
2063,2014-09-02 00:00:00,15729.999999999998,85.1,71.3
2064,2014-09-03 00:00:00,15414.4,81.7,68.5
2065,2014-09-04 00:00:00,15138.500000000002,81.0,66.1
2066,2014-09-05 00:00:00,15831.599999999999,82.7,71.1
2067,2014-09-06 00:00:00,15542.999999999996,84.8,71.7
2068,2014-09-07 00:00:00,14356.500000000002,76.3,60.0
2069,2014-09-08 00:00:00,14468.799999999997,73.7,57.8
2070,2014-09-09 00:00:00,14837.900000000003,73.4,61.8
2071,2014-09-10 00:00:00,14795.400000000001,75.1,63.0
2072,2014-09-11 00:00:00,15428.7,79.4,65.6
2073,2014-09-12 00:00:00,14365.900000000003,75.3,57.8
2074,2014-09-13 00:00:00,14001.8,69.6,56.8
2075,2014-09-14 00:00:00,13370.8,65.2,49.2
2076,2014-09-15 00:00:00,13875.199999999999,67.0,51.0
2077,2014-09-16 00:00:00,13698.6,72.1,55.8
2078,2014-09-17 00:00:00,13360.6,68.5,50.6
2079,2014-09-18 00:00:00,13879.399999999998,70.5,54.1
2080,2014-09-19 00:00:00,13601.800000000001,69.0,55.8
2081,2014-09-20 00:00:00,13725.100000000004,72.4,58.5
2082,2014-09-21 00:00:00,13725.2,73.4,60.4
2083,2014-09-22 00:00:00,13645.499999999998,73.0,48.5
2084,2014-09-23 00:00:00,13632.3,63.3,42.1
2085,2014-09-24 00:00:00,13568.800000000001,65.2,51.6
2086,2014-09-25 00:00:00,13833.000000000004,65.7,59.2
2087,2014-09-26 00:00:00,13707.999999999998,68.7,55.9
2088,2014-09-27 00:00:00,13525.399999999996,70.7,54.2
2089,2014-09-28 00:00:00,13624.5,71.0,57.4
2090,2014-09-29 00:00:00,14040.900000000003,69.9,60.9
2091,2014-09-30 00:00:00,13885.8,70.5,62.1
2092,2014-10-01 00:00:00,14027.499999999993,70.3,60.7
2093,2014-10-02 00:00:00,13980.800000000001,68.9,58.7
2094,2014-10-03 00:00:00,13800.700000000004,68.2,58.9
2095,2014-10-04 00:00:00,13266.0,68.5,54.1
2096,2014-10-05 00:00:00,11954.7,54.8,33.0
2097,2014-10-06 00:00:00,12009.6,61.1,43.1
2098,2014-10-07 00:00:00,12339.500000000002,67.5,51.2
2099,2014-10-08 00:00:00,12381.800000000001,69.0,53.3
2100,2014-10-09 00:00:00,12490.499999999995,66.4,43.6
2101,2014-10-10 00:00:00,12406.0,64.0,48.4
2102,2014-10-11 00:00:00,11845.599999999997,57.4,51.3
2103,2014-10-12 00:00:00,11821.4,58.7,47.3
2104,2014-10-13 00:00:00,12312.999999999998,63.8,55.4
2105,2014-10-14 00:00:00,14083.500000000002,71.6,63.8
2106,2014-10-15 00:00:00,14414.0,74.5,66.1
2107,2014-10-16 00:00:00,14068.0,63.6,57.1
2108,2014-10-17 00:00:00,13866.5,64.8,53.0
2109,2014-10-18 00:00:00,13242.100000000004,64.5,48.6
2110,2014-10-19 00:00:00,13116.899999999996,56.5,34.6
2111,2014-10-20 00:00:00,13567.400000000001,56.2,39.7
2112,2014-10-21 00:00:00,13697.099999999999,61.4,48.1
2113,2014-10-22 00:00:00,13558.9,56.3,49.9
2114,2014-10-23 00:00:00,13585.1,58.9,43.0
2115,2014-10-24 00:00:00,13634.9,62.7,40.2
2116,2014-10-25 00:00:00,13347.200000000004,61.2,40.0
2117,2014-10-26 00:00:00,13254.0,64.2,36.2
2118,2014-10-27 00:00:00,12666.1,58.6,36.0
2119,2014-10-28 00:00:00,12478.199999999999,64.3,47.3
2120,2014-10-29 00:00:00,12636.899999999998,65.1,53.6
2121,2014-10-30 00:00:00,11968.000000000002,55.4,42.0
2122,2014-10-31 00:00:00,11840.2,52.7,36.0
2123,2014-11-01 00:00:00,11622.9,52.5,37.8
2124,2014-11-02 00:00:00,12086.799999999997,48.9,26.7
2125,2014-11-03 00:00:00,11935.300000000005,52.2,20.0
2126,2014-11-04 00:00:00,11881.3,55.7,35.3
2127,2014-11-05 00:00:00,12039.199999999999,60.3,40.9
2128,2014-11-06 00:00:00,12077.200000000003,58.6,51.8
2129,2014-11-07 00:00:00,11864.700000000003,54.9,36.0
2130,2014-11-08 00:00:00,11471.099999999999,45.3,25.0
2131,2014-11-09 00:00:00,11483.200000000003,51.5,35.3
2132,2014-11-10 00:00:00,11883.499999999998,52.1,39.1
2133,2014-11-11 00:00:00,11990.199999999995,55.8,45.3
2134,2014-11-12 00:00:00,11961.800000000001,63.0,50.3
2135,2014-11-13 00:00:00,11709.400000000001,46.2,27.1
2136,2014-11-14 00:00:00,11609.099999999999,40.0,23.1
2137,2014-11-15 00:00:00,11407.499999999998,38.4,16.5
2138,2014-11-16 00:00:00,11301.1,42.0,23.7
2139,2014-11-17 00:00:00,11911.699999999997,46.4,38.1
2140,2014-11-18 00:00:00,12005.800000000001,36.0,11.4
2141,2014-11-19 00:00:00,12256.100000000002,29.5,5.0
2142,2014-11-20 00:00:00,12312.099999999997,42.9,17.6
2143,2014-11-21 00:00:00,11769.4,37.2,8.8
2144,2014-11-22 00:00:00,11460.400000000001,36.5,15.4
2145,2014-11-23 00:00:00,11535.399999999998,46.9,23.8
2146,2014-11-24 00:00:00,12226.100000000002,63.4,53.1
2147,2014-11-25 00:00:00,11875.5,59.6,43.0
2148,2014-11-26 00:00:00,11786.199999999999,45.1,35.7
2149,2014-11-27 00:00:00,11471.099999999999,41.5,31.4
2150,2014-11-28 00:00:00,11530.499999999998,38.5,21.6
2151,2014-11-29 00:00:00,11684.3,39.6,21.5
2152,2014-11-30 00:00:00,11675.9,49.4,33.9
2153,2014-12-01 00:00:00,11936.5,59.0,45.2
2154,2014-12-02 00:00:00,12000.199999999999,42.4,33.8
2155,2014-12-03 00:00:00,11839.800000000005,44.8,39.5
2156,2014-12-04 00:00:00,11817.7,44.3,26.7
2157,2014-12-05 00:00:00,11946.099999999999,43.4,30.8
2158,2014-12-06 00:00:00,11731.999999999998,46.9,40.9
2159,2014-12-07 00:00:00,11343.999999999998,44.8,29.0
2160,2014-12-08 00:00:00,11848.699999999995,37.4,20.1
2161,2014-12-09 00:00:00,11948.7,38.5,32.1
2162,2014-12-10 00:00:00,11822.399999999998,46.3,31.6
2163,2014-12-11 00:00:00,12014.300000000003,40.4,20.0
2164,2014-12-12 00:00:00,11700.7,43.1,16.4
2165,2014-12-13 00:00:00,11608.899999999998,39.8,25.5
2166,2014-12-14 00:00:00,11483.599999999997,43.7,30.5
2167,2014-12-15 00:00:00,11636.3,48.8,37.5
2168,2014-12-16 00:00:00,11677.800000000001,44.8,38.4
2169,2014-12-17 00:00:00,11748.900000000001,49.0,36.9
2170,2014-12-18 00:00:00,11807.3,40.7,21.3
2171,2014-12-19 00:00:00,11260.000000000002,39.0,21.8
2172,2014-12-20 00:00:00,11689.799999999997,35.7,20.6
2173,2014-12-21 00:00:00,11728.7,39.0,23.0
2174,2014-12-22 00:00:00,12208.999999999998,36.2,26.9
2175,2014-12-23 00:00:00,12265.5,42.0,37.8
2176,2014-12-24 00:00:00,11943.800000000001,48.2,44.9
2177,2014-12-25 00:00:00,11790.399999999996,54.1,40.9
2178,2014-12-26 00:00:00,11775.100000000002,45.2,30.8
2179,2014-12-27 00:00:00,12046.1,45.1,33.2
2180,2014-12-28 00:00:00,12015.600000000002,51.6,38.3
2181,2014-12-29 00:00:00,12029.900000000005,46.6,33.7
2182,2014-12-30 00:00:00,12031.099999999999,41.5,21.4
2183,2014-12-31 00:00:00,12285.099999999999,34.5,13.3
2184,2015-01-01 00:00:00,11919.099999999999,35.1,14.3
2185,2015-01-02 00:00:00,12297.300000000005,41.6,22.9
2186,2015-01-03 00:00:00,11881.100000000004,39.2,30.4
2187,2015-01-04 00:00:00,11798.699999999999,49.7,44.0
2188,2015-01-05 00:00:00,11949.1,46.0,21.8
2189,2015-01-06 00:00:00,12198.499999999998,28.6,12.2
2190,2015-01-07 00:00:00,11315.799999999996,26.6,10.3
2191,2015-01-08 00:00:00,10284.400000000003,17.3,-6.1
2192,2015-01-09 00:00:00,9812.699999999999,31.0,4.9
2193,2015-01-10 00:00:00,9805.5,26.2,0.6
2194,2015-01-11 00:00:00,9600.7,29.0,9.9
2195,2015-01-12 00:00:00,11245.600000000004,37.3,28.9
2196,2015-01-13 00:00:00,12230.3,37.5,23.7
2197,2015-01-14 00:00:00,11981.0,29.8,16.1
2198,2015-01-15 00:00:00,12348.6,34.7,21.9
2199,2015-01-16 00:00:00,12210.699999999999,36.9,24.0
2200,2015-01-17 00:00:00,11941.4,34.7,15.8
2201,2015-01-18 00:00:00,12007.600000000002,37.8,30.6
2202,2015-01-19 00:00:00,11847.800000000001,43.9,27.2
2203,2015-01-20 00:00:00,12016.900000000003,38.7,27.1
2204,2015-01-21 00:00:00,11944.300000000001,36.8,28.6
2205,2015-01-22 00:00:00,12017.700000000008,39.8,30.1
2206,2015-01-23 00:00:00,11792.8,38.1,25.6
2207,2015-01-24 00:00:00,11595.199999999999,38.9,32.5
2208,2015-01-25 00:00:00,11669.2,43.5,27.2
2209,2015-01-26 00:00:00,12163.999999999998,40.2,31.1
2210,2015-01-27 00:00:00,12107.800000000001,32.4,22.8
2211,2015-01-28 00:00:00,12435.199999999999,30.9,10.4
2212,2015-01-29 00:00:00,10428.599999999999,32.1,10.6
2213,2015-01-30 00:00:00,10009.2,39.2,21.6
2214,2015-01-31 00:00:00,9912.6,26.7,4.2
2215,2015-02-01 00:00:00,9774.3,33.5,17.1
2216,2015-02-02 00:00:00,11398.000000000002,40.2,28.5
2217,2015-02-03 00:00:00,12586.599999999999,29.5,6.9
2218,2015-02-04 00:00:00,12148.299999999997,37.3,19.7
2219,2015-02-05 00:00:00,12663.000000000005,38.7,16.7
2220,2015-02-06 00:00:00,10841.900000000003,25.6,0.5
2221,2015-02-07 00:00:00,10157.600000000002,36.1,14.8
2222,2015-02-08 00:00:00,9620.9,44.5,25.3
2223,2015-02-09 00:00:00,11719.4,41.5,31.5
2224,2015-02-10 00:00:00,10622.799999999997,35.6,27.9
2225,2015-02-11 00:00:00,11222.9,36.3,20.4
2226,2015-02-12 00:00:00,12510.900000000003,37.2,22.8
2227,2015-02-13 00:00:00,12595.499999999998,22.8,-1.4
2228,2015-02-14 00:00:00,9701.4,30.8,8.0
2229,2015-02-15 00:00:00,10035.699999999999,18.9,-3.8
2230,2015-02-16 00:00:00,9797.8,14.4,-6.9
2231,2015-02-17 00:00:00,9740.0,20.7,10.0
2232,2015-02-18 00:00:00,10059.599999999999,24.4,11.1
2233,2015-02-19 00:00:00,10537.300000000001,19.4,-3.3
2234,2015-02-20 00:00:00,10328.099999999999,12.9,-9.9
2235,2015-02-21 00:00:00,10354.199999999999,19.8,4.6
2236,2015-02-22 00:00:00,9695.599999999999,38.7,31.2
2237,2015-02-23 00:00:00,11948.000000000002,35.8,18.7
2238,2015-02-24 00:00:00,11861.100000000002,21.6,-1.4
2239,2015-02-25 00:00:00,12119.599999999999,29.4,13.2
2240,2015-02-26 00:00:00,11905.699999999999,35.4,22.1
2241,2015-02-27 00:00:00,12400.000000000004,33.3,17.7
2242,2015-02-28 00:00:00,11500.8,26.2,3.6
2243,2015-03-01 00:00:00,10295.1,28.5,17.0
2244,2015-03-02 00:00:00,9837.599999999999,37.8,26.6
2245,2015-03-03 00:00:00,11565.999999999998,33.8,17.6
2246,2015-03-04 00:00:00,11982.599999999997,42.3,35.9
2247,2015-03-05 00:00:00,12000.9,38.3,33.5
2248,2015-03-06 00:00:00,11136.800000000001,23.2,6.8
2249,2015-03-07 00:00:00,10552.4,29.9,15.3
2250,2015-03-08 00:00:00,9122.400000000001,46.3,26.4
2251,2015-03-09 00:00:00,11612.9,47.1,29.5
2252,2015-03-10 00:00:00,11868.500000000002,45.9,34.6
2253,2015-03-11 00:00:00,12248.0,53.3,44.3
2254,2015-03-12 00:00:00,11877.900000000007,52.4,27.1
2255,2015-03-13 00:00:00,12197.499999999998,46.5,20.7
2256,2015-03-14 00:00:00,11682.000000000002,49.5,42.2
2257,2015-03-15 00:00:00,11963.8,53.1,38.1
2258,2015-03-16 00:00:00,11994.4,49.6,32.8
2259,2015-03-17 00:00:00,12105.8,57.2,39.0
2260,2015-03-18 00:00:00,11965.6,43.9,12.3
2261,2015-03-19 00:00:00,12254.999999999996,46.0,19.1
2262,2015-03-20 00:00:00,11926.6,40.5,30.0
2263,2015-03-21 00:00:00,11962.6,44.0,35.3
2264,2015-03-22 00:00:00,11601.900000000001,51.5,29.7
2265,2015-03-23 00:00:00,12227.2,44.2,15.6
2266,2015-03-24 00:00:00,11270.500000000002,42.8,18.8
2267,2015-03-25 00:00:00,11616.599999999997,42.5,26.3
2268,2015-03-26 00:00:00,12233.2,57.0,45.5
2269,2015-03-27 00:00:00,12181.699999999999,51.3,39.6
2270,2015-03-28 00:00:00,11472.7,38.6,16.7
2271,2015-03-29 00:00:00,11797.0,35.7,7.6
2272,2015-03-30 00:00:00,11587.299999999996,50.7,22.9
2273,2015-03-31 00:00:00,11912.000000000002,57.2,28.8
2274,2015-04-01 00:00:00,11543.700000000003,50.1,30.4
2275,2015-04-02 00:00:00,11937.8,56.1,33.3
2276,2015-04-03 00:00:00,12398.199999999999,66.6,51.2
2277,2015-04-04 00:00:00,11936.499999999998,61.4,39.9
2278,2015-04-05 00:00:00,11875.099999999999,54.6,21.7
2279,2015-04-06 00:00:00,12228.600000000002,61.4,34.1
2280,2015-04-07 00:00:00,11956.5,66.0,54.1
2281,2015-04-08 00:00:00,12070.099999999999,53.2,47.6
2282,2015-04-09 00:00:00,12098.700000000004,46.9,41.8
2283,2015-04-10 00:00:00,12216.000000000002,50.5,46.2
2284,2015-04-11 00:00:00,11890.900000000001,62.7,38.3
2285,2015-04-12 00:00:00,12010.500000000004,58.2,31.5
2286,2015-04-13 00:00:00,12227.099999999997,63.7,43.2
2287,2015-04-14 00:00:00,11875.400000000001,63.3,54.2
2288,2015-04-15 00:00:00,11878.2,59.3,39.9
2289,2015-04-16 00:00:00,11899.299999999997,62.5,38.4
2290,2015-04-17 00:00:00,11892.0,66.6,55.3
2291,2015-04-18 00:00:00,12204.599999999999,71.5,54.0
2292,2015-04-19 00:00:00,11720.600000000004,66.2,46.4
2293,2015-04-20 00:00:00,12363.4,67.1,58.0
2294,2015-04-21 00:00:00,11972.699999999999,64.9,43.3
2295,2015-04-22 00:00:00,11773.500000000002,60.4,38.8
2296,2015-04-23 00:00:00,11769.800000000003,53.6,27.3
2297,2015-04-24 00:00:00,11563.6,50.6,22.1
2298,2015-04-25 00:00:00,10422.600000000002,51.0,28.9
2299,2015-04-26 00:00:00,10507.199999999997,52.9,37.7
2300,2015-04-27 00:00:00,11579.999999999998,55.9,34.5
2301,2015-04-28 00:00:00,11624.4,58.3,38.5
2302,2015-04-29 00:00:00,11332.800000000001,65.4,41.6
2303,2015-04-30 00:00:00,11835.099999999999,64.9,48.1
2304,2015-05-01 00:00:00,11446.700000000004,59.1,47.4
2305,2015-05-02 00:00:00,11506.000000000002,62.1,44.6
2306,2015-05-03 00:00:00,11681.8,68.6,46.5
2307,2015-05-04 00:00:00,12229.6,70.6,51.5
2308,2015-05-05 00:00:00,12189.9,73.2,57.8
2309,2015-05-06 00:00:00,12264.300000000003,72.1,62.7
2310,2015-05-07 00:00:00,12362.500000000002,71.4,57.4
2311,2015-05-08 00:00:00,12457.799999999997,73.3,59.7
2312,2015-05-09 00:00:00,12386.900000000001,72.7,62.0
2313,2015-05-10 00:00:00,12856.2,76.2,66.1
2314,2015-05-11 00:00:00,12975.199999999999,76.0,67.5
2315,2015-05-12 00:00:00,13059.1,78.8,64.8
2316,2015-05-13 00:00:00,12202.799999999997,69.3,42.7
2317,2015-05-14 00:00:00,12203.9,61.8,39.1
2318,2015-05-15 00:00:00,12171.000000000002,66.3,48.7
2319,2015-05-16 00:00:00,12587.500000000002,74.1,61.8
2320,2015-05-17 00:00:00,12812.999999999998,75.8,67.8
2321,2015-05-18 00:00:00,13425.800000000003,80.9,68.5
2322,2015-05-19 00:00:00,13271.899999999996,79.8,67.2
2323,2015-05-20 00:00:00,12197.600000000002,71.9,48.5
2324,2015-05-21 00:00:00,12005.100000000004,59.6,45.2
2325,2015-05-22 00:00:00,11901.0,63.0,44.9
2326,2015-05-23 00:00:00,11740.1,66.4,35.0
2327,2015-05-24 00:00:00,12051.2,68.8,51.3
2328,2015-05-25 00:00:00,12456.699999999999,75.9,59.6
2329,2015-05-26 00:00:00,13156.599999999997,77.5,63.3
2330,2015-05-27 00:00:00,13458.499999999995,79.7,68.2
2331,2015-05-28 00:00:00,13405.099999999999,80.4,67.2
2332,2015-05-29 00:00:00,13877.400000000001,78.6,67.9
2333,2015-05-30 00:00:00,13320.500000000002,80.1,67.5
2334,2015-05-31 00:00:00,13422.199999999999,81.2,67.7
2335,2015-06-01 00:00:00,12760.000000000002,81.0,68.6
2336,2015-06-02 00:00:00,11760.1,68.0,62.9
2337,2015-06-03 00:00:00,12466.799999999997,61.1,55.5
2338,2015-06-04 00:00:00,12655.1,62.2,56.2
2339,2015-06-05 00:00:00,12733.599999999999,64.7,58.2
2340,2015-06-06 00:00:00,13045.600000000004,73.3,62.5
2341,2015-06-07 00:00:00,12822.199999999997,73.7,60.8
2342,2015-06-08 00:00:00,13668.999999999998,74.4,61.3
2343,2015-06-09 00:00:00,13682.8,78.7,64.3
2344,2015-06-10 00:00:00,13234.5,78.0,58.8
2345,2015-06-11 00:00:00,14028.199999999993,80.2,67.7
2346,2015-06-12 00:00:00,14817.7,84.7,72.3
2347,2015-06-13 00:00:00,14229.300000000003,82.9,70.9
2348,2015-06-14 00:00:00,14775.900000000001,85.1,71.1
2349,2015-06-15 00:00:00,15020.700000000003,83.5,73.2
2350,2015-06-16 00:00:00,15211.599999999999,85.6,72.0
2351,2015-06-17 00:00:00,13176.2,80.3,66.0
2352,2015-06-18 00:00:00,14852.8,78.4,69.8
2353,2015-06-19 00:00:00,14128.700000000003,80.4,69.0
2354,2015-06-20 00:00:00,14462.599999999999,82.3,70.2
2355,2015-06-21 00:00:00,14560.500000000002,82.8,71.2
2356,2015-06-22 00:00:00,14294.199999999999,86.7,66.8
2357,2015-06-23 00:00:00,15643.399999999998,86.6,72.8
2358,2015-06-24 00:00:00,14067.699999999999,77.9,64.1
2359,2015-06-25 00:00:00,13974.500000000002,79.6,60.7
2360,2015-06-26 00:00:00,13728.900000000001,75.9,65.0
2361,2015-06-27 00:00:00,13524.599999999997,73.8,66.8
2362,2015-06-28 00:00:00,13064.300000000003,73.5,62.4
2363,2015-06-29 00:00:00,13202.6,74.4,55.5
2364,2015-06-30 00:00:00,13792.7,78.4,66.8
2365,2015-07-01 00:00:00,14037.7,78.3,66.9
2366,2015-07-02 00:00:00,13984.7,75.1,67.0
2367,2015-07-03 00:00:00,13089.8,74.4,65.1
2368,2015-07-04 00:00:00,13291.199999999999,75.6,68.2
2369,2015-07-05 00:00:00,13279.9,77.2,68.7
