,Date,HourOfDay,kWh,Percent
2057,06/18/2013,21,11.399999999999999,0.21427083333333333
2058,10/24/2013,1,11.399999999999999,0.214375
2059,12/02/2013,10,11.399999999999999,0.21447916666666667
2060,01/07/2014,14,11.3,0.21458333333333332
2061,01/09/2014,10,11.3,0.2146875
2062,01/11/2014,1,11.3,0.21479166666666666
2063,01/11/2014,5,11.3,0.21489583333333334
2064,01/13/2014,8,11.3,0.215
2065,01/14/2014,23,11.3,0.21510416666666668
2066,01/18/2014,15,11.3,0.21520833333333333
2067,01/18/2014,16,11.3,0.2153125
2068,01/30/2014,10,11.3,0.21541666666666667
2069,03/16/2013,2,11.3,0.21552083333333333
2070,03/16/2013,7,11.3,0.215625
2071,03/19/2013,2,11.3,0.21572916666666667
2072,03/19/2013,23,11.3,0.21583333333333332
2073,03/20/2013,3,11.3,0.2159375
2074,03/20/2013,6,11.3,0.21604166666666666
2075,03/27/2013,1,11.3,0.21614583333333334
2076,03/27/2013,5,11.3,0.21625
2077,03/27/2013,18,11.3,0.21635416666666665
2078,03/28/2013,0,11.3,0.21645833333333334
2079,03/28/2013,5,11.3,0.2165625
2080,03/29/2013,3,11.3,0.21666666666666667
2081,03/30/2013,1,11.3,0.21677083333333333
2082,03/30/2013,6,11.3,0.216875
2083,08/06/2013,20,11.3,0.21697916666666667
2084,09/07/2013,21,11.3,0.21708333333333332
2085,11/30/2013,8,11.3,0.2171875
2086,12/02/2013,11,11.3,0.21729166666666666
2087,12/02/2013,15,11.3,0.21739583333333334
2088,12/30/2013,13,11.3,0.2175
2089,01/12/2014,0,11.2,0.21760416666666665
2090,01/15/2014,6,11.2,0.21770833333333334
2091,01/15/2014,7,11.2,0.2178125
2092,03/16/2013,5,11.2,0.21791666666666668
2093,03/19/2013,9,11.2,0.21802083333333333
2094,03/20/2013,1,11.2,0.218125
2095,03/20/2013,7,11.2,0.21822916666666667
2096,03/20/2013,23,11.2,0.21833333333333332
2097,03/21/2013,0,11.2,0.2184375
2098,03/21/2013,7,11.2,0.21854166666666666
2099,03/23/2013,18,11.2,0.21864583333333334
2100,03/26/2013,16,11.2,0.21875
2101,03/29/2013,2,11.2,0.21885416666666666
2102,03/30/2013,2,11.2,0.21895833333333334
2103,03/30/2013,7,11.2,0.2190625
2104,03/31/2013,4,11.2,0.21916666666666668
2105,04/01/2013,1,11.2,0.21927083333333333
2106,04/19/2013,20,11.2,0.219375
2107,04/27/2013,21,11.2,0.21947916666666667
2108,10/24/2013,2,11.2,0.21958333333333332
2109,10/24/2013,3,11.2,0.2196875
2110,10/24/2013,4,11.2,0.21979166666666666
2111,10/24/2013,5,11.2,0.21989583333333335
2112,10/24/2013,7,11.2,0.22
2113,10/25/2013,0,11.2,0.22010416666666666
2114,10/25/2013,1,11.2,0.22020833333333334
2115,10/25/2013,3,11.2,0.2203125
2116,10/25/2013,4,11.2,0.22041666666666668
2117,10/25/2013,5,11.2,0.22052083333333333
2118,10/25/2013,6,11.2,0.220625
2119,10/26/2013,6,11.2,0.22072916666666667
2120,11/22/2013,8,11.2,0.22083333333333333
2121,12/21/2013,22,11.2,0.2209375
2122,01/15/2014,9,11.100000000000001,0.22104166666666666
2123,03/16/2013,3,11.100000000000001,0.22114583333333335
2124,03/29/2013,5,11.100000000000001,0.22125
2125,04/13/2013,22,11.100000000000001,0.22135416666666666
2126,01/16/2014,9,11.1,0.22145833333333334
2127,03/16/2013,1,11.1,0.2215625
2128,03/17/2013,3,11.1,0.22166666666666668
2129,03/20/2013,2,11.1,0.22177083333333333
2130,03/22/2013,23,11.1,0.221875
2131,04/13/2013,20,11.1,0.22197916666666667
2132,04/18/2013,22,11.1,0.22208333333333333
2133,04/30/2013,19,11.1,0.2221875
2134,05/18/2013,22,11.1,0.22229166666666667
2135,10/26/2013,2,11.1,0.22239583333333332
2136,10/26/2013,4,11.1,0.2225
2137,10/26/2013,5,11.1,0.22260416666666666
2138,11/23/2013,8,11.1,0.22270833333333334
2139,11/25/2013,16,11.1,0.2228125
2140,01/08/2014,11,11.0,0.22291666666666668
2141,01/11/2014,4,11.0,0.22302083333333333
2142,01/11/2014,7,11.0,0.223125
2143,01/12/2014,4,11.0,0.22322916666666667
2144,01/12/2014,5,11.0,0.22333333333333333
2145,01/15/2014,3,11.0,0.2234375
2146,03/16/2013,4,11.0,0.22354166666666667
2147,03/17/2013,1,11.0,0.22364583333333332
2148,03/29/2013,0,11.0,0.22375
2149,03/31/2013,3,11.0,0.22385416666666666
2150,04/19/2013,22,11.0,0.22395833333333334
2151,10/26/2013,3,11.0,0.2240625
2152,10/26/2013,7,11.0,0.22416666666666665
2153,11/28/2013,15,11.0,0.22427083333333334
2154,11/29/2013,16,11.0,0.224375
2155,01/29/2014,15,10.9,0.22447916666666667
2156,02/02/2014,8,10.9,0.22458333333333333
2157,03/17/2013,5,10.9,0.2246875
2158,03/19/2013,4,10.9,0.22479166666666667
2159,03/21/2013,1,10.9,0.22489583333333332
2160,03/25/2013,17,10.9,0.225
2161,03/25/2013,18,10.9,0.22510416666666666
2162,06/13/2013,21,10.9,0.22520833333333334
2163,09/07/2013,22,10.9,0.2253125
2164,10/24/2013,6,10.9,0.22541666666666665
2165,10/28/2013,3,10.9,0.22552083333333334
2166,11/19/2013,15,10.9,0.225625
2167,11/21/2013,15,10.9,0.22572916666666668
2168,11/25/2013,15,10.9,0.22583333333333333
2169,11/30/2013,15,10.9,0.2259375
2170,12/02/2013,14,10.9,0.22604166666666667
2171,01/10/2014,23,10.899999999999999,0.22614583333333332
2172,01/11/2014,11,10.899999999999999,0.22625
2173,01/30/2014,15,10.899999999999999,0.22635416666666666
2174,03/22/2013,18,10.899999999999999,0.22645833333333334
2175,04/01/2013,4,10.899999999999999,0.2265625
2176,08/06/2013,21,10.899999999999999,0.22666666666666666
2177,09/12/2013,20,10.899999999999999,0.22677083333333334
2178,11/21/2013,9,10.899999999999999,0.226875
2179,01/11/2014,2,10.8,0.22697916666666668
2180,01/21/2014,1,10.8,0.22708333333333333
2181,01/27/2014,9,10.8,0.2271875
2182,01/30/2014,14,10.8,0.22729166666666667
2183,03/17/2013,8,10.8,0.22739583333333332
2184,03/20/2013,18,10.8,0.2275
2185,03/27/2013,8,10.8,0.22760416666666666
2186,03/29/2013,1,10.8,0.22770833333333335
2187,03/30/2013,0,10.8,0.2278125
2188,03/31/2013,5,10.8,0.22791666666666666
2189,03/31/2013,7,10.8,0.22802083333333334
2190,04/01/2013,7,10.8,0.228125
2191,05/11/2013,21,10.8,0.22822916666666668
2192,07/12/2013,21,10.8,0.22833333333333333
2193,08/01/2013,21,10.8,0.2284375
2194,08/19/2013,21,10.8,0.22854166666666667
2195,10/01/2013,22,10.8,0.22864583333333333
2196,11/25/2013,10,10.8,0.22875
2197,12/04/2013,23,10.8,0.22885416666666666
2198,12/12/2013,7,10.8,0.22895833333333335
2199,01/01/2014,10,10.7,0.2290625
2200,01/09/2014,14,10.7,0.22916666666666666
2201,01/20/2014,23,10.7,0.22927083333333334
2202,03/14/2013,10,10.7,0.229375
2203,03/16/2013,10,10.7,0.22947916666666668
2204,03/29/2013,23,10.7,0.22958333333333333
2205,03/30/2013,4,10.7,0.2296875
2206,06/01/2013,21,10.7,0.22979166666666667
2207,06/07/2013,21,10.7,0.22989583333333333
2208,06/08/2013,21,10.7,0.23
2209,06/10/2013,21,10.7,0.23010416666666667
2210,06/11/2013,20,10.7,0.23020833333333332
2211,06/21/2013,21,10.7,0.2303125
2212,06/28/2013,21,10.7,0.23041666666666666
2213,07/15/2013,22,10.7,0.23052083333333334
2214,07/19/2013,22,10.7,0.230625
2215,07/29/2013,21,10.7,0.23072916666666668
2216,08/03/2013,20,10.7,0.23083333333333333
2217,08/05/2013,21,10.7,0.2309375
2218,08/16/2013,21,10.7,0.23104166666666667
2219,08/16/2013,22,10.7,0.23114583333333333
2220,08/17/2013,20,10.7,0.23125
2221,08/19/2013,20,10.7,0.23135416666666667
2222,08/26/2013,22,10.7,0.23145833333333332
2223,08/28/2013,22,10.7,0.2315625
2224,09/14/2013,22,10.7,0.23166666666666666
2225,09/18/2013,22,10.7,0.23177083333333334
2226,11/24/2013,10,10.7,0.231875
2227,12/02/2013,12,10.7,0.23197916666666665
2228,12/02/2013,13,10.7,0.23208333333333334
2229,12/04/2013,0,10.7,0.2321875
2230,12/05/2013,4,10.7,0.23229166666666667
2231,03/21/2013,17,10.600000000000001,0.23239583333333333
2232,03/31/2013,2,10.600000000000001,0.2325
2233,07/07/2013,20,10.600000000000001,0.23260416666666667
2234,07/19/2013,21,10.600000000000001,0.23270833333333332
2235,07/20/2013,20,10.600000000000001,0.2328125
2236,07/20/2013,21,10.600000000000001,0.23291666666666666
2237,07/26/2013,21,10.600000000000001,0.23302083333333334
2238,07/31/2013,19,10.600000000000001,0.233125
2239,10/08/2013,22,10.600000000000001,0.23322916666666665
2240,10/12/2013,22,10.600000000000001,0.23333333333333334
2241,10/24/2013,8,10.600000000000001,0.2334375
2242,10/26/2013,8,10.600000000000001,0.23354166666666668
2243,11/16/2013,20,10.600000000000001,0.23364583333333333
2244,03/15/2013,23,10.6,0.23375
2245,03/28/2013,17,10.6,0.23385416666666667
2246,03/30/2013,23,10.6,0.23395833333333332
2247,03/31/2013,0,10.6,0.2340625
2248,05/11/2013,22,10.6,0.23416666666666666
2249,06/02/2013,21,10.6,0.23427083333333334
2250,06/10/2013,22,10.6,0.234375
2251,06/16/2013,21,10.6,0.23447916666666666
2252,06/22/2013,21,10.6,0.23458333333333334
2253,06/29/2013,21,10.6,0.2346875
2254,07/07/2013,21,10.6,0.23479166666666668
2255,07/12/2013,22,10.6,0.23489583333333333
2256,07/13/2013,22,10.6,0.235
2257,07/21/2013,22,10.6,0.23510416666666667
2258,07/27/2013,21,10.6,0.23520833333333332
2259,07/27/2013,22,10.6,0.2353125
2260,08/02/2013,20,10.6,0.23541666666666666
2261,08/03/2013,21,10.6,0.23552083333333335
2262,08/06/2013,22,10.6,0.235625
2263,08/12/2013,21,10.6,0.23572916666666666
2264,08/13/2013,21,10.6,0.23583333333333334
2265,08/13/2013,22,10.6,0.2359375
2266,08/17/2013,21,10.6,0.23604166666666668
2267,08/18/2013,22,10.6,0.23614583333333333
2268,08/21/2013,22,10.6,0.23625
2269,08/24/2013,21,10.6,0.23635416666666667
2270,09/12/2013,21,10.6,0.23645833333333333
2271,09/12/2013,22,10.6,0.2365625
2272,09/15/2013,22,10.6,0.23666666666666666
2273,10/25/2013,8,10.6,0.23677083333333335
2274,10/29/2013,22,10.6,0.236875
2275,12/03/2013,9,10.6,0.23697916666666666
2276,12/05/2013,22,10.6,0.23708333333333334
2277,12/22/2013,22,10.6,0.2371875
2278,12/30/2013,0,10.6,0.23729166666666668
2279,01/11/2014,14,10.5,0.23739583333333333
2280,01/15/2014,2,10.5,0.2375
2281,01/15/2014,23,10.5,0.23760416666666667
2282,01/24/2014,10,10.5,0.23770833333333333
2283,02/02/2014,0,10.5,0.2378125
2284,03/14/2013,17,10.5,0.23791666666666667
2285,03/28/2013,18,10.5,0.23802083333333332
2286,06/02/2013,20,10.5,0.238125
2287,06/02/2013,22,10.5,0.23822916666666666
2288,06/07/2013,20,10.5,0.23833333333333334
2289,06/08/2013,22,10.5,0.2384375
2290,06/11/2013,21,10.5,0.23854166666666668
2291,06/27/2013,21,10.5,0.23864583333333333
2292,07/03/2013,20,10.5,0.23875
2293,07/03/2013,21,10.5,0.23885416666666667
2294,07/05/2013,21,10.5,0.23895833333333333
2295,07/13/2013,21,10.5,0.2390625
2296,07/16/2013,22,10.5,0.23916666666666667
2297,07/18/2013,22,10.5,0.23927083333333332
2298,07/19/2013,20,10.5,0.239375
2299,07/20/2013,22,10.5,0.23947916666666666
2300,07/22/2013,22,10.5,0.23958333333333334
2301,07/27/2013,20,10.5,0.2396875
2302,08/02/2013,21,10.5,0.23979166666666665
2303,08/05/2013,22,10.5,0.23989583333333334
2304,08/09/2013,21,10.5,0.24
2305,08/10/2013,21,10.5,0.24010416666666667
2306,08/16/2013,20,10.5,0.24020833333333333
2307,08/17/2013,22,10.5,0.2403125
2308,08/19/2013,22,10.5,0.24041666666666667
2309,08/24/2013,22,10.5,0.24052083333333332
2310,08/25/2013,22,10.5,0.240625
2311,08/31/2013,21,10.5,0.24072916666666666
2312,10/15/2013,22,10.5,0.24083333333333334
2313,10/28/2013,4,10.5,0.2409375
2314,10/28/2013,5,10.5,0.24104166666666665
2315,10/28/2013,6,10.5,0.24114583333333334
2316,10/28/2013,8,10.5,0.24125
2317,10/31/2013,22,10.5,0.24135416666666668
2318,11/20/2013,9,10.5,0.24145833333333333
2319,11/22/2013,10,10.5,0.2415625
2320,12/05/2013,1,10.5,0.24166666666666667
2321,12/05/2013,6,10.5,0.24177083333333332
2322,12/31/2013,12,10.5,0.241875
2323,01/11/2014,9,10.4,0.24197916666666666
2324,01/18/2014,12,10.4,0.24208333333333334
2325,03/21/2013,10,10.4,0.2421875
2326,03/23/2013,9,10.4,0.24229166666666666
2327,03/31/2013,18,10.4,0.24239583333333334
2328,04/29/2013,19,10.4,0.2425
2329,07/04/2013,21,10.4,0.24260416666666668
2330,08/12/2013,22,10.4,0.24270833333333333
2331,08/24/2013,20,10.4,0.2428125
2332,08/31/2013,22,10.4,0.24291666666666667
2333,09/01/2013,21,10.4,0.24302083333333332
2334,09/01/2013,22,10.4,0.243125
2335,09/02/2013,22,10.4,0.24322916666666666
2336,10/12/2013,20,10.4,0.24333333333333335
2337,10/12/2013,21,10.4,0.2434375
2338,10/23/2013,17,10.4,0.24354166666666666
2339,10/31/2013,21,10.4,0.24364583333333334
2340,11/15/2013,18,10.4,0.24375
2341,11/24/2013,13,10.4,0.24385416666666668
2342,12/17/2013,5,10.4,0.24395833333333333
2343,01/11/2014,10,10.399999999999999,0.2440625
2344,01/18/2014,10,10.399999999999999,0.24416666666666667
2345,03/17/2013,18,10.399999999999999,0.24427083333333333
2346,03/26/2013,18,10.399999999999999,0.244375
2347,06/01/2013,20,10.399999999999999,0.24447916666666666
2348,06/01/2013,22,10.399999999999999,0.24458333333333335
2349,06/07/2013,22,10.399999999999999,0.2446875
2350,06/10/2013,20,10.399999999999999,0.24479166666666666
2351,06/11/2013,22,10.399999999999999,0.24489583333333334
2352,06/13/2013,20,10.399999999999999,0.245
2353,06/13/2013,22,10.399999999999999,0.24510416666666668
2354,06/15/2013,21,10.399999999999999,0.24520833333333333
2355,06/16/2013,20,10.399999999999999,0.2453125
2356,06/16/2013,22,10.399999999999999,0.24541666666666667
2357,06/27/2013,22,10.399999999999999,0.24552083333333333
2358,07/04/2013,20,10.399999999999999,0.245625
2359,07/05/2013,22,10.399999999999999,0.24572916666666667
2360,07/06/2013,22,10.399999999999999,0.24583333333333332
2361,07/07/2013,22,10.399999999999999,0.2459375
2362,07/11/2013,22,10.399999999999999,0.24604166666666666
2363,07/14/2013,22,10.399999999999999,0.24614583333333334
2364,07/25/2013,22,10.399999999999999,0.24625
2365,07/26/2013,22,10.399999999999999,0.24635416666666668
2366,07/28/2013,22,10.399999999999999,0.24645833333333333
2367,07/29/2013,22,10.399999999999999,0.2465625
2368,07/30/2013,22,10.399999999999999,0.24666666666666667
2369,08/01/2013,22,10.399999999999999,0.24677083333333333
2370,08/03/2013,22,10.399999999999999,0.246875
2371,08/09/2013,20,10.399999999999999,0.24697916666666667
2372,08/09/2013,22,10.399999999999999,0.24708333333333332
2373,08/10/2013,20,10.399999999999999,0.2471875
2374,08/11/2013,22,10.399999999999999,0.24729166666666666
2375,10/28/2013,1,10.399999999999999,0.24739583333333334
2376,11/15/2013,17,10.399999999999999,0.2475
2377,11/18/2013,17,10.399999999999999,0.24760416666666665
2378,11/20/2013,16,10.399999999999999,0.24770833333333334
2379,12/04/2013,9,10.399999999999999,0.2478125
2380,01/11/2014,6,10.3,0.24791666666666667
2381,01/12/2014,3,10.3,0.24802083333333333
2382,01/14/2014,3,10.3,0.248125
2383,01/29/2014,14,10.3,0.24822916666666667
2384,03/31/2013,1,10.3,0.24833333333333332
2385,04/22/2013,18,10.3,0.2484375
2386,05/11/2013,20,10.3,0.24854166666666666
2387,06/08/2013,20,10.3,0.24864583333333334
2388,06/15/2013,20,10.3,0.24875
2389,06/15/2013,22,10.3,0.24885416666666665
2390,06/18/2013,22,10.3,0.24895833333333334
2391,06/20/2013,22,10.3,0.2490625
2392,06/21/2013,22,10.3,0.24916666666666668
2393,06/22/2013,22,10.3,0.24927083333333333
2394,06/28/2013,22,10.3,0.249375
2395,06/29/2013,20,10.3,0.24947916666666667
2396,06/29/2013,22,10.3,0.24958333333333332
2397,07/03/2013,22,10.3,0.2496875
2398,07/04/2013,22,10.3,0.24979166666666666
2399,07/06/2013,21,10.3,0.24989583333333334
2400,07/09/2013,22,10.3,0.25
2401,07/23/2013,22,10.3,0.2501041666666667
2402,08/01/2013,20,10.3,0.2502083333333333
2403,08/02/2013,22,10.3,0.2503125
2404,08/04/2013,22,10.3,0.2504166666666667
2405,08/05/2013,20,10.3,0.25052083333333336
2406,08/10/2013,22,10.3,0.250625
2407,08/13/2013,20,10.3,0.25072916666666667
2408,08/31/2013,20,10.3,0.25083333333333335
2409,09/01/2013,20,10.3,0.2509375
2410,11/16/2013,18,10.3,0.25104166666666666
2411,11/16/2013,19,10.3,0.25114583333333335
2412,11/16/2013,21,10.3,0.25125
2413,11/25/2013,14,10.3,0.25135416666666666
2414,12/01/2013,16,10.3,0.25145833333333334
2415,12/04/2013,16,10.3,0.2515625
2416,12/11/2013,7,10.3,0.25166666666666665
2417,12/12/2013,6,10.3,0.25177083333333333
2418,12/12/2013,8,10.3,0.251875
2419,12/17/2013,23,10.3,0.25197916666666664
2420,01/12/2014,1,10.2,0.2520833333333333
2421,01/16/2014,11,10.2,0.2521875
2422,01/24/2014,11,10.2,0.2522916666666667
2423,03/16/2013,17,10.2,0.2523958333333333
2424,03/31/2013,14,10.2,0.2525
2425,03/31/2013,16,10.2,0.2526041666666667
2426,04/19/2013,21,10.2,0.2527083333333333
2427,06/21/2013,20,10.2,0.2528125
2428,06/22/2013,20,10.2,0.2529166666666667
2429,06/25/2013,22,10.2,0.2530208333333333
2430,07/12/2013,20,10.2,0.253125
2431,08/12/2013,20,10.2,0.25322916666666667
2432,10/22/2013,22,10.2,0.25333333333333335
2433,10/27/2013,8,10.2,0.2534375
2434,10/28/2013,7,10.2,0.25354166666666667
2435,11/16/2013,17,10.2,0.25364583333333335
2436,11/30/2013,14,10.2,0.25375
2437,12/10/2013,7,10.2,0.25385416666666666
2438,12/11/2013,1,10.2,0.25395833333333334
2439,12/11/2013,2,10.2,0.2540625
2440,12/17/2013,15,10.2,0.25416666666666665
2441,12/18/2013,6,10.2,0.25427083333333333
2442,01/23/2014,11,10.100000000000001,0.254375
2443,03/28/2013,15,10.100000000000001,0.25447916666666665
2444,11/21/2013,13,10.100000000000001,0.25458333333333333
2445,01/08/2014,12,10.1,0.2546875
2446,01/11/2014,8,10.1,0.2547916666666667
2447,01/18/2014,14,10.1,0.2548958333333333
2448,03/20/2013,8,10.1,0.255
2449,03/31/2013,15,10.1,0.2551041666666667
2450,06/21/2013,8,10.1,0.2552083333333333
2451,06/27/2013,20,10.1,0.2553125
2452,07/06/2013,20,10.1,0.2554166666666667
2453,07/26/2013,20,10.1,0.2555208333333333
2454,07/29/2013,20,10.1,0.255625
2455,12/11/2013,3,10.1,0.2557291666666667
2456,12/11/2013,4,10.1,0.25583333333333336
2457,12/12/2013,2,10.1,0.2559375
2458,12/12/2013,3,10.1,0.25604166666666667
2459,12/12/2013,4,10.1,0.25614583333333335
2460,12/17/2013,7,10.1,0.25625
2461,01/15/2014,8,10.0,0.25635416666666666
2462,01/22/2014,14,10.0,0.25645833333333334
2463,01/24/2014,14,10.0,0.2565625
2464,03/13/2013,13,10.0,0.25666666666666665
2465,03/27/2013,17,10.0,0.25677083333333334
2466,03/31/2013,9,10.0,0.256875
2467,04/06/2013,19,10.0,0.25697916666666665
2468,04/23/2013,8,10.0,0.25708333333333333
2469,07/05/2013,20,10.0,0.2571875
2470,07/24/2013,19,10.0,0.25729166666666664
2471,10/27/2013,7,10.0,0.2573958333333333
2472,11/21/2013,10,10.0,0.2575
2473,12/08/2013,23,10.0,0.2576041666666667
2474,12/10/2013,1,10.0,0.2577083333333333
2475,12/10/2013,6,10.0,0.2578125
2476,12/10/2013,13,10.0,0.2579166666666667
2477,12/10/2013,23,10.0,0.2580208333333333
2478,12/11/2013,0,10.0,0.258125
2479,12/11/2013,5,10.0,0.2582291666666667
2480,12/11/2013,23,10.0,0.25833333333333336
2481,12/12/2013,1,10.0,0.2584375
2482,12/12/2013,5,10.0,0.25854166666666667
2483,12/17/2013,4,10.0,0.25864583333333335
2484,12/17/2013,6,10.0,0.25875
2485,12/18/2013,3,10.0,0.25885416666666666
2486,03/31/2013,17,9.9,0.25895833333333335
2487,12/05/2013,9,9.9,0.2590625
2488,12/09/2013,0,9.9,0.25916666666666666
2489,12/09/2013,1,9.9,0.25927083333333334
2490,12/09/2013,3,9.9,0.259375
2491,12/09/2013,4,9.9,0.25947916666666665
2492,12/10/2013,0,9.9,0.25958333333333333
2493,12/11/2013,6,9.9,0.2596875
2494,12/17/2013,2,9.9,0.25979166666666664
2495,12/17/2013,3,9.9,0.2598958333333333
2496,12/17/2013,8,9.9,0.26
2497,12/18/2013,0,9.9,0.2601041666666667
2498,12/18/2013,1,9.9,0.2602083333333333
2499,12/19/2013,1,9.9,0.2603125
2500,12/19/2013,2,9.9,0.2604166666666667
2501,12/19/2013,3,9.9,0.2605208333333333
2502,12/19/2013,4,9.9,0.260625
2503,12/19/2013,5,9.9,0.2607291666666667
2504,12/25/2013,22,9.9,0.2608333333333333
2505,03/30/2013,8,9.899999999999999,0.2609375
2506,11/21/2013,14,9.899999999999999,0.26104166666666667
2507,12/19/2013,7,9.899999999999999,0.26114583333333335
2508,01/01/2014,15,9.8,0.26125
2509,01/19/2014,9,9.8,0.26135416666666667
2510,01/22/2014,11,9.8,0.26145833333333335
2511,01/30/2014,12,9.8,0.2615625
2512,03/28/2013,8,9.8,0.26166666666666666
2513,03/31/2013,8,9.8,0.26177083333333334
2514,07/13/2013,20,9.8,0.261875
2515,10/27/2013,4,9.8,0.26197916666666665
2516,11/28/2013,10,9.8,0.26208333333333333
2517,12/04/2013,10,9.8,0.2621875
2518,12/09/2013,2,9.8,0.26229166666666665
2519,12/09/2013,7,9.8,0.26239583333333333
2520,12/10/2013,5,9.8,0.2625
2521,12/10/2013,8,9.8,0.2626041666666667
2522,12/10/2013,9,9.8,0.2627083333333333
2523,12/10/2013,10,9.8,0.2628125
2524,12/11/2013,8,9.8,0.2629166666666667
2525,12/16/2013,23,9.8,0.2630208333333333
2526,12/17/2013,1,9.8,0.263125
2527,12/18/2013,4,9.8,0.2632291666666667
2528,01/12/2014,6,9.7,0.2633333333333333
2529,01/29/2014,13,9.7,0.2634375
2530,01/30/2014,13,9.7,0.2635416666666667
2531,03/26/2013,8,9.7,0.26364583333333336
2532,03/28/2013,12,9.7,0.26375
2533,10/24/2013,17,9.7,0.26385416666666667
2534,10/27/2013,0,9.7,0.26395833333333335
2535,10/27/2013,3,9.7,0.2640625
2536,10/28/2013,2,9.7,0.26416666666666666
2537,11/30/2013,9,9.7,0.26427083333333334
2538,12/08/2013,12,9.7,0.264375
2539,12/09/2013,23,9.7,0.26447916666666665
2540,12/10/2013,4,9.7,0.26458333333333334
2541,12/10/2013,11,9.7,0.2646875
2542,12/10/2013,15,9.7,0.26479166666666665
2543,12/17/2013,9,9.7,0.26489583333333333
2544,12/18/2013,23,9.7,0.265
2545,01/18/2014,9,9.600000000000001,0.26510416666666664
2546,03/14/2013,16,9.600000000000001,0.2652083333333333
2547,03/23/2013,17,9.600000000000001,0.2653125
2548,04/05/2013,2,9.600000000000001,0.2654166666666667
2549,10/27/2013,6,9.600000000000001,0.2655208333333333
2550,11/19/2013,14,9.600000000000001,0.265625
2551,12/01/2013,9,9.600000000000001,0.2657291666666667
2552,01/15/2014,1,9.6,0.2658333333333333
2553,01/30/2014,11,9.6,0.2659375
2554,03/26/2013,9,9.6,0.2660416666666667
2555,07/17/2013,19,9.6,0.26614583333333336
2556,11/21/2013,12,9.6,0.26625
2557,11/25/2013,11,9.6,0.26635416666666667
2558,12/09/2013,6,9.6,0.26645833333333335
2559,12/09/2013,8,9.6,0.2665625
2560,01/17/2014,9,9.5,0.26666666666666666
2561,01/22/2014,12,9.5,0.26677083333333335
2562,03/13/2013,0,9.5,0.266875
2563,03/28/2013,16,9.5,0.26697916666666666
2564,04/05/2013,5,9.5,0.26708333333333334
2565,05/24/2013,19,9.5,0.2671875
2566,10/26/2013,0,9.5,0.26729166666666665
2567,11/21/2013,11,9.5,0.26739583333333333
2568,11/22/2013,16,9.5,0.2675
2569,12/05/2013,8,9.5,0.26760416666666664
2570,12/10/2013,2,9.5,0.2677083333333333
2571,12/16/2013,16,9.5,0.2678125
2572,01/22/2014,13,9.4,0.2679166666666667
2573,04/30/2013,18,9.4,0.2680208333333333
2574,12/09/2013,9,9.4,0.268125
2575,12/09/2013,10,9.4,0.2682291666666667
2576,12/12/2013,9,9.4,0.2683333333333333
2577,12/17/2013,10,9.4,0.2684375
2578,12/17/2013,14,9.4,0.2685416666666667
2579,01/14/2014,5,9.399999999999999,0.2686458333333333
2580,01/24/2014,12,9.399999999999999,0.26875
2581,03/15/2013,18,9.399999999999999,0.26885416666666667
2582,03/16/2013,13,9.399999999999999,0.26895833333333335
2583,03/26/2013,15,9.399999999999999,0.2690625
2584,10/23/2013,16,9.399999999999999,0.26916666666666667
2585,12/04/2013,11,9.399999999999999,0.26927083333333335
2586,03/26/2013,17,9.3,0.269375
2587,04/12/2013,10,9.3,0.26947916666666666
2588,10/27/2013,1,9.3,0.26958333333333334
2589,11/22/2013,15,9.3,0.2696875
2590,11/23/2013,9,9.3,0.26979166666666665
2591,11/29/2013,9,9.3,0.26989583333333333
2592,11/30/2013,13,9.3,0.27
2593,12/10/2013,3,9.3,0.27010416666666665
2594,12/18/2013,7,9.3,0.27020833333333333
2595,01/11/2014,0,9.2,0.2703125
2596,01/14/2014,2,9.2,0.2704166666666667
2597,03/19/2013,18,9.2,0.2705208333333333
2598,03/23/2013,10,9.2,0.270625
2599,04/01/2013,8,9.2,0.2707291666666667
2600,04/04/2013,2,9.2,0.2708333333333333
2601,04/23/2013,4,9.2,0.2709375
2602,10/27/2013,5,9.2,0.2710416666666667
2603,12/07/2013,23,9.2,0.2711458333333333
2604,12/09/2013,11,9.2,0.27125
2605,12/20/2013,7,9.2,0.2713541666666667
2606,03/23/2013,11,9.100000000000001,0.27145833333333336
2607,03/29/2013,8,9.100000000000001,0.2715625
2608,04/01/2013,0,9.100000000000001,0.27166666666666667
2609,12/19/2013,6,9.100000000000001,0.27177083333333335
2610,12/27/2013,7,9.100000000000001,0.271875
2611,02/02/2014,23,9.1,0.27197916666666666
2612,03/13/2013,14,9.1,0.27208333333333334
2613,03/31/2013,13,9.1,0.2721875
2614,04/04/2013,7,9.1,0.27229166666666665
2615,04/23/2013,7,9.1,0.27239583333333334
2616,12/08/2013,3,9.1,0.2725
2617,12/08/2013,4,9.1,0.27260416666666665
2618,12/17/2013,11,9.1,0.27270833333333333
2619,12/17/2013,13,9.1,0.2728125
2620,01/10/2014,16,9.0,0.27291666666666664
2621,01/19/2014,16,9.0,0.2730208333333333
2622,03/16/2013,11,9.0,0.273125
2623,04/03/2013,8,9.0,0.2732291666666667
2624,04/04/2013,6,9.0,0.2733333333333333
2625,04/05/2013,8,9.0,0.2734375
2626,10/24/2013,9,9.0,0.2735416666666667
2627,10/27/2013,2,9.0,0.2736458333333333
2628,12/08/2013,2,9.0,0.27375
