6	12	2009	15660	13522	29182
6	13	2009	14366	13060	27426
6	14	2009	14550	13020	27570
6	15	2009	15566	13236	28802
6	16	2009	15706	13278	28984
6	17	2009	15330	13136	28466
6	18	2009	17614	13724	31338
6	19	2009	17108	14394	31502
6	20	2009	16934	13146	30080
6	21	2009	15974	14256	30230
6	22	2009	17028	14152	31180
6	23	2009	16858	14242	31100
6	24	2009	16912	14418	31330
6	25	2009	17344	14700	32044
6	26	2009	17916	14974	32890
6	27	2009	16062	14428	30490
6	28	2009	15868	14038	29906
6	29	2009	16972	14332	31304
6	30	2009	17034	14484	31518
7	1	2009	16890	14700	31590
7	2	2009	16848	14354	31202
7	3	2009	15890	13864	29754
7	4	2009	16016	13910	29926
7	5	2009	15620	13792	29412
7	6	2009	16620	14230	30850
7	7	2009	17186	14220	31406
7	8	2009	16540	14198	30738
7	9	2009	16988	14446	31434
7	10	2009	16992	14446	31438
7	11	2009	16418	14380	30798
7	12	2009	16758	14662	31420
7	13	2009	17246	14558	31804
7	14	2009	17032	14582	31614
7	15	2009	17134	14840	31974
7	16	2009	18250	15138	33388
7	17	2009	17900	15318	33218
7	18	2009	16516	14788	31304
7	19	2009	16464	14558	31022
7	20	2009	17372	14904	32276
7	21	2009	17462	14826	32288
7	22	2009	17800	15246	33046
7	23	2009	18296	15656	33952
7	24	2009	17322	15190	32512
7	25	2009	16992	14890	31882
7	26	2009	17054	15098	32152
7	27	2009	17932	15624	33556
7	28	2009	18318	15760	34078
7	29	2009	18092	15932	34024
7	30	2009	17970	15654	33624
7	31	2009	18156	15676	33832
8	1	2009	17340	15200	32540
8	2	2009	17410	15630	33040
8	3	2009	17528	15656	33184
8	4	2009	18258	15162	33420
8	5	2009	17816	15418	33234
8	6	2009	17582	15704	33286
8	7	2009	16850	14772	31622
8	8	2009	17018	14814	31832
8	9	2009	17884	15624	33508
8	10	2009	18872	15956	34828
8	11	2009	18934	16322	35256
8	12	2009	18144	16112	34256
8	13	2009	18152	15982	34134
8	14	2009	18422	15850	34272
8	15	2009	17704	15624	33328
8	16	2009	17586	15438	33024
8	17	2009	18570	15996	34566
8	18	2009	18918	15896	34814
8	19	2009	18724	16288	35012
8	20	2009	18970	16384	35354
8	21	2009	18852	16290	35142
8	22	2009	17926	15646	33572
8	23	2009	17084	15102	32186
8	24	2009	17720	15240	32960
8	25	2009	17888	15394	33282
8	26	2009	18336	15818	34154
8	27	2009	18382	15802	34184
8	28	2009	18372	16074	34446
8	29	2009	17448	15492	32940
8	30	2009	16536	15050	31586
8	31	2009	16718	14760	31478
9	1	2009	16682	14436	31118
9	2	2009	16516	14576	31092
9	3	2009	16716	14822	31538
9	4	2009	16956	14910	31866
9	5	2009	16540	14712	31252
9	6	2009	16470	14894	31364
9	7	2009	16722	15122	31844
9	8	2009	16082	14590	30672
9	9	2009	15816	13920	29736
9	10	2009	15750	13696	29446
9	11	2009	15470	13504	28974
9	12	2009	15062	13498	28560
9	13	2009	15156	13550	28706
9	14	2009	16024	13900	29924
9	15	2009	16206	13868	30074
9	16	2009	15740	14030	29770
9	17	2009	15916	13900	29816
9	18	2009	16038	14002	30040
9	19	2009	14900	13496	28396
9	20	2009	14978	13332	28310
9	21	2009	15998	13630	29628
9	22	2009	16198	13976	30174
9	23	2009	16136	14066	30202
9	24	2009	16408	14078	30486
9	25	2009	15602	13836	29438
9	26	2009	15110	13694	28804
9	27	2009	15526	13616	29142
9	28	2009	15920	13488	29408
9	29	2009	15608	13306	28914
9	30	2009	15636	13542	29178
10	1	2009	11754	17114	28868
10	2	2009	11866	17264	29130
10	3	2009	11464	16746	28210
10	4	2009	11104	16550	27654
10	5	2009	11610	16836	28446
10	6	2009	11924	17020	28944
10	7	2009	11644	14918	26562
10	8	2009	11336	16374	27710
10	9	2009	12004	17122	29126
10	10	2009	11094	17334	28428
10	11	2009	10898	16164	27062
10	12	2009	10762	16288	27050
10	13	2009	11714	16622	28336
10	14	2009	11626	16674	28300
10	15	2009	11614	17006	28620
10	16	2009	11182	16478	27660
10	17	2009	10614	15612	26226
10	18	2009	10532	15562	26094
10	19	2009	11108	16340	27448
10	20	2009	11334	16374	27708
10	21	2009	11534	16478	28012
10	22	2009	11532	16832	28364
10	23	2009	11512	16808	28320
10	24	2009	11688	16800	28488
10	25	2009	10854	16314	27168
10	26	2009	11450	16540	27990
10	27	2009	11664	16942	28606
10	28	2009	11744	16884	28628
10	29	2009	11674	17128	28802
10	30	2009	11404	17088	28492
10	31	2009	11364	16660	28024
11	1	2009	10920	16188	27108
11	2	2009	11562	16860	28422
11	3	2009	11774	16894	28668
11	4	2009	11670	16604	28274
11	5	2009	11730	16870	28600
11	6	2009	11136	16670	27806
11	7	2009	10844	15986	26830
11	8	2009	11060	16348	27408
11	9	2009	11838	17182	29020
11	10	2009	12066	17066	29132
11	11	2009	11400	16398	27798
11	12	2009	11412	16764	28176
11	13	2009	11424	16716	28140
11	14	2009	10892	16202	27094
11	15	2009	10732	15968	26700
11	16	2009	11694	16606	28300
11	17	2009	11398	16516	27914
11	18	2009	11624	16520	28144
11	19	2009	12044	17128	29172
11	20	2009	11338	16718	28056
11	21	2009	10886	16028	26914
11	22	2009	11032	16110	27142
11	23	2009	11668	16832	28500
11	24	2009	11626	16036	27662
11	25	2009	11320	16448	27768
11	26	2009	11026	16374	27400
11	27	2009	10734	15992	26726
11	28	2009	10600	15732	26332
11	29	2009	10820	15768	26588
11	30	2009	11312	16448	27760
12	1	2009	11274	16234	27508
12	2	2009	11674	16218	27892
12	3	2009	11500	16956	28456
12	4	2009	11270	16414	27684
12	5	2009	10934	16170	27104
12	6	2009	10504	15898	26402
12	7	2009	11064	16224	27288
12	8	2009	11252	16256	27508
12	9	2009	11274	16142	27416
12	10	2009	11234	15468	26702
12	11	2009	11082	16336	27418
12	12	2009	10742	15848	26590
12	13	2009	10972	16018	26990
12	14	2009	11270	16214	27484
12	15	2009	11192	16050	27242
12	16	2009	10910	15678	26588
12	17	2009	11184	15778	26962
12	18	2009	11070	16158	27228
12	19	2009	10936	15904	26840
12	20	2009	10812	15594	26406
12	21	2009	10826	15826	26652
12	22	2009	10780	15182	25962
12	23	2009	10612	15272	25884
12	24	2009	10360	15604	25964
12	25	2009	10382	15408	25790
12	26	2009	10172	15104	25276
12	27	2009	10094	14994	25088
12	28	2009	10506	15388	25894
12	29	2009	10628	15578	26206
12	30	2009	10692	15508	26200
12	31	2009	10690	15556	26246
1	1	2010	10096	15188	25284
1	2	2010	10076	15182	25258
1	3	2010	10138	15148	25286
1	4	2010	10348	15316	25664
1	5	2010	10474	15036	25510
1	6	2010	10956	15280	26236
1	7	2010	10964	15832	26796
