Cost Center Code,Commodity Name,Place Code,Place Name,Account Code,Billing Period (YYYYMM),Billing Year,Billing Month,Begin Date,End Date,Use,Demand,Cost,Place Size,GL Code,GL SubCode 1,GL SubCode 2,GL SubCode 3,Rate Name
108300-2351,Electric,207,Former Health Department,5658873640,200706,2007,6,6/1/2007,6/29/2007,44960,,3196.92,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200707,2007,7,7/1/2007,7/29/2007,47520,,3713.73,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200708,2007,8,8/1/2007,8/29/2007,50080,,3798.48,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200709,2007,9,9/1/2007,9/29/2007,48480,,3735.69,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200710,2007,10,10/1/2007,10/29/2007,35680,,2885.88,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200711,2007,11,11/1/2007,11/29/2007,17760,,1374.26,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200712,2007,12,12/1/2007,12/29/2007,29600,,2159.82,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200801,2008,1,1/1/2008,1/29/2008,19680,,1490.84,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200802,2008,2,2/1/2008,2/28/2008,19520,,1499.55,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200803,2008,3,3/1/2008,3/29/2008,23040,,1725.54,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200804,2008,4,4/1/2008,4/29/2008,21120,,1700.97,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200805,2008,5,5/1/2008,5/29/2008,31840,,2461.69,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200806,2008,6,6/1/2008,6/29/2008,54240,,4257.97,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200807,2008,7,7/1/2008,7/29/2008,24640,,2367.18,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200808,2008,8,8/1/2008,8/29/2008,38400,,3450.59,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200809,2008,9,9/1/2008,9/29/2008,28960,,2728.38,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200810,2008,10,10/1/2008,10/29/2008,15520,,1390.9,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200811,2008,11,11/1/2008,11/29/2008,18240,,1648.84,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200812,2008,12,11/29/2008,12/29/2008,18240,,1615.92,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200901,2009,1,1/7/2009,2/5/2009,15520,,1418.76,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200902,2009,2,2/5/2009,3/6/2009,16800,,1518.59,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200903,2009,3,3/6/2009,4/6/2009,17760,,1599.78,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200904,2009,4,4/6/2009,5/6/2009,18720,,1804.27,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200905,2009,5,5/6/2009,6/5/2009,14880,,1462.98,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200906,2009,6,6/5/2009,7/7/2009,38880,,3284.16,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200907,2009,7,7/7/2009,8/5/2009,36320,,2624,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200908,2009,8,8/5/2009,9/3/2009,35840,,2607.5,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200909,2009,9,9/3/2009,10/5/2009,27360,,2057.22,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200910,2009,10,10/5/2009,11/3/2009,16160,,1171.34,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200911,2009,11,11/3/2009,12/7/2009,18560,,1243.14,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,200912,2009,12,12/7/2009,1/7/2010,18560,28,1234.13,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201001,2010,1,1/7/2010,2/5/2010,17920,30,1180.74,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201002,2010,2,2/5/2010,3/8/2010,18400,28,1194.44,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201003,2010,3,3/8/2010,4/7/2010,16640,27,1091.36,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201004,2010,4,4/7/2010,5/6/2010,10080,22,699.06,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201005,2010,5,5/6/2010,6/7/2010,12640,60,956.23,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201006,2010,6,6/7/2010,7/7/2010,13760,24,938.47,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201007,2010,7,7/7/2010,8/5/2010,13760,27,1037.77,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201008,2010,8,8/5/2010,9/3/2010,12000,30,937.13,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201009,2010,9,9/3/2010,10/5/2010,11200,22,845.87,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201010,2010,10,10/5/2010,11/3/2010,8640,14,634.92,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201011,2010,11,11/3/2010,12/7/2010,12160,17,874.24,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201012,2010,12,12/7/2010,1/6/2011,11200,19,826.57,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201101,2011,1,1/6/2011,2/4/2011,10560,17,772.96,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201102,2011,2,2/4/2011,3/7/2011,10240,16,746.61,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201103,2011,3,3/7/2011,4/5/2011,9600,16,716.59,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201104,2011,4,4/5/2011,5/5/2011,9280,17,749.1,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201105,2011,5,5/5/2011,6/6/2011,9440,19,772.94,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201106,2011,6,6/6/2011,7/6/2011,9440,40.8,792.37,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201107,2011,7,7/6/2011,8/4/2011,10240,44.4,917.21,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201108,2011,8,8/4/2011,9/2/2011,8160,34.6,728.62,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201109,2011,9,9/2/2011,10/4/2011,7840,32,698.12,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201110,2011,10,10/4/2011,11/2/2011,7520,34.6,679.69,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201111,2011,11,11/2/2011,12/6/2011,9280,32,806.29,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201112,2011,12,12/6/2011,1/6/2012,9120,38.2,815.3,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201201,2012,1,1/6/2012,2/6/2012,8800,28.4,765.49,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201202,2012,2,2/6/2012,3/6/2012,7840,24.8,679.51,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201203,2012,3,3/6/2012,4/4/2012,7840,28.4,692.47,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201204,2012,4,4/4/2012,5/4/2012,8320,28.4,728.97,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201205,2012,5,5/4/2012,6/5/2012,10240,34.6,894.4,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201206,2012,6,6/5/2012,7/5/2012,11200,48,1011.26,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,207,Former Health Department,5658873640,201207,2012,7,7/5/2012,8/3/2012,11520,48,1028.27,34080,,108300,0,0,SCHEDULE100NONRESSERVICE_test
108300-2351,Electric,209,Fuel Island,1545407502,200507,2005,7,7/1/2005,7/29/2005,1599,,115.96,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200508,2005,8,8/1/2005,8/29/2005,1590,,122.86,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200509,2005,9,9/1/2005,9/29/2005,1593,,124.07,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200510,2005,10,10/1/2005,10/29/2005,1502,,113.97,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200511,2005,11,11/1/2005,11/29/2005,2228,,174.67,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200512,2005,12,12/1/2005,12/29/2005,2257,,162.07,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200601,2006,1,1/1/2006,1/29/2006,1988,,139.58,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200602,2006,2,2/1/2006,2/28/2006,2113,,144.84,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200603,2006,3,3/1/2006,3/29/2006,1346,,95.8,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200604,2006,4,4/1/2006,4/29/2006,1321,,93.21,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200605,2006,5,5/1/2006,5/29/2006,1535,,114.24,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200606,2006,6,6/1/2006,6/29/2006,1440,,104.86,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200607,2006,7,7/1/2006,7/29/2006,1666,,123.45,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200608,2006,8,8/1/2006,8/29/2006,1590,,122.86,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200609,2006,9,9/1/2006,9/29/2006,1593,,124.07,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200610,2006,10,10/1/2006,10/29/2006,1502,,113.97,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200611,2006,11,11/1/2006,11/29/2006,2097,,150.92,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200612,2006,12,12/1/2006,12/29/2006,1886,,127.3,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200701,2007,1,1/1/2007,1/29/2007,2108,,141.26,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200702,2007,2,2/1/2007,2/28/2007,2099,,143.95,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200703,2007,3,3/1/2007,3/29/2007,1430,,101.85,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200704,2007,4,4/1/2007,4/29/2007,1724,,127.33,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200705,2007,5,5/1/2007,5/29/2007,1280,,101.3,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200706,2007,6,6/1/2007,6/29/2007,1443,,117.26,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200707,2007,7,7/1/2007,7/29/2007,1749,,159.76,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200708,2007,8,8/1/2007,8/29/2007,1646,,150.68,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200709,2007,9,9/1/2007,9/29/2007,1717,,148.29,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200710,2007,10,10/1/2007,10/29/2007,1846,,159.02,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200711,2007,11,11/1/2007,11/29/2007,2538,,216.56,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200712,2007,12,12/1/2007,12/29/2007,2160,,185.11,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200801,2008,1,1/1/2008,1/29/2008,1821,,156.9,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200802,2008,2,2/1/2008,2/28/2008,2040,,175.11,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200803,2008,3,3/1/2008,3/29/2008,1938,,166.62,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200804,2008,4,4/1/2008,4/29/2008,1514,,131.38,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200805,2008,5,5/1/2008,5/29/2008,1648,,153.73,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200806,2008,6,6/1/2008,6/29/2008,1648,,153.71,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200807,2008,7,7/1/2008,7/29/2008,1572,,165.55,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200808,2008,8,8/1/2008,8/29/2008,1697,,178.28,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200809,2008,9,9/1/2008,9/29/2008,1747,,174.56,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200810,2008,10,10/1/2008,10/29/2008,1854,,184.9,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200811,2008,11,11/1/2008,11/29/2008,2898,,285.94,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200812,2008,12,11/29/2008,12/29/2008,2608,,257.98,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200901,2009,1,1/8/2009,2/5/2009,2297,,228.16,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200902,2009,2,2/5/2009,3/6/2009,2074,,206.54,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200903,2009,3,3/6/2009,4/2/2009,1688,,169.11,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200904,2009,4,4/2/2009,5/6/2009,1847,,184.52,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200905,2009,5,5/6/2009,6/5/2009,1354,,143.57,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200906,2009,6,6/5/2009,7/7/2009,1531,,155.84,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200907,2009,7,7/7/2009,8/5/2009,1512,,133.6,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200908,2009,8,8/5/2009,9/3/2009,1780,,156.32,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200909,2009,9,9/3/2009,10/2/2009,1642,,136.35,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200910,2009,10,10/2/2009,11/4/2009,1748,,144.04,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200911,2009,11,11/4/2009,12/7/2009,1759,,139.28,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,200912,2009,12,12/7/2009,1/7/2010,2040,4.6,159.67,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201001,2010,1,1/7/2010,2/5/2010,1920,5,147.4,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201002,2010,2,2/5/2010,3/8/2010,1901,5.3,146.01,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201003,2010,3,3/8/2010,4/7/2010,1270,3.8,99.37,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201004,2010,4,4/7/2010,5/6/2010,978,3.2,77.78,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201005,2010,5,5/6/2010,6/7/2010,1160,3.6,97.09,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201006,2010,6,6/7/2010,7/7/2010,1319,3.7,111.98,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201007,2010,7,7/7/2010,8/5/2010,1186,3.8,108.16,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201008,2010,8,8/5/2010,9/7/2010,1809,4.3,162.08,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201009,2010,9,9/7/2010,10/5/2010,1143,3.7,98.68,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201010,2010,10,10/5/2010,11/5/2010,1222,3.3,105.12,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201011,2010,11,11/5/2010,12/7/2010,1468,4.2,125.17,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201012,2010,12,12/7/2010,1/6/2011,1919,4.9,161.88,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201101,2011,1,1/6/2011,2/4/2011,1919,5,161.72,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201102,2011,2,2/4/2011,3/4/2011,1760,4.5,148.77,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201103,2011,3,3/4/2011,4/4/2011,1534,3.8,131.61,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201104,2011,4,4/4/2011,5/4/2011,1227,3.9,113.1,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201105,2011,5,5/4/2011,6/6/2011,1963,4.6,187.64,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201106,2011,6,6/6/2011,7/7/2011,2163,4.7,209.54,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201107,2011,7,7/7/2011,8/4/2011,1792,4.2,184.1,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201108,2011,8,8/4/2011,9/7/2011,1615,4.1,166.45,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201109,2011,9,9/7/2011,10/3/2011,1173,4.3,116.44,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201110,2011,10,10/3/2011,11/2/2011,1475,4.2,144.94,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201111,2011,11,11/2/2011,12/6/2011,1793,4.4,174.98,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201112,2011,12,12/6/2011,1/5/2012,1760,5,172.13,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201201,2012,1,1/5/2012,2/7/2012,1958,4.3,192.38,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201202,2012,2,2/7/2012,3/6/2012,1604,4.3,158.61,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201203,2012,3,3/6/2012,4/4/2012,1455,4.1,144.41,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201204,2012,4,4/4/2012,5/4/2012,1308,3.9,130.38,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201205,2012,5,5/4/2012,6/6/2012,1877,3.5,194.29,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201206,2012,6,6/6/2012,7/5/2012,1871,4.4,193.46,96,,108300,,,SCHEDULE_110
108300-2351,Electric,209,Fuel Island,1545407502,201207,2012,7,6/6/2012,8/3/2012,4058,3.9,223.87,96,,108300,,,SCHEDULE_110
108300-2351,Electric,211,Lee Center,5316252500,200507,2005,7,7/1/2005,7/29/2005,187584,,10330.45,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200508,2005,8,8/1/2005,8/29/2005,137856,,8408.84,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200509,2005,9,9/1/2005,9/29/2005,128640,,9183.44,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200510,2005,10,10/1/2005,10/29/2005,101568,,7727.38,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200511,2005,11,11/1/2005,11/29/2005,108096,,8548.49,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200512,2005,12,12/1/2005,12/29/2005,99072,,7622.02,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200601,2006,1,1/1/2006,1/29/2006,82560,,6087.83,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200602,2006,2,2/1/2006,2/28/2006,84864,,6256.46,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200603,2006,3,3/1/2006,3/29/2006,102336,,7422.63,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200604,2006,4,4/1/2006,4/29/2006,97344,,6726.11,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200605,2006,5,5/1/2006,5/29/2006,116736,,7881.19,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200606,2006,6,6/1/2006,6/29/2006,102144,,6736.06,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200607,2006,7,7/1/2006,7/29/2006,210624,,11051.71,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200608,2006,8,8/1/2006,8/29/2006,156672,,9556.81,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200609,2006,9,9/1/2006,9/29/2006,128640,,9183.44,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200610,2006,10,10/1/2006,10/29/2006,101568,,7727.38,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200611,2006,11,11/1/2006,11/29/2006,101568,,7865.15,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200612,2006,12,12/1/2006,12/29/2006,79296,,5743.37,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200701,2007,1,1/1/2007,1/29/2007,83712,,6440.11,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200702,2007,2,2/1/2007,2/28/2007,86976,,5595.42,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200703,2007,3,3/1/2007,3/29/2007,94656,,7578.26,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200704,2007,4,4/1/2007,4/29/2007,104064,,7304.17,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200705,2007,5,5/1/2007,5/29/2007,124800,,8271.64,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200706,2007,6,6/1/2007,6/29/2007,134592,,8617.94,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200707,2007,7,7/1/2007,7/29/2007,152064,,10228.73,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200708,2007,8,8/1/2007,8/29/2007,160704,,10799.77,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200709,2007,9,9/1/2007,9/29/2007,137088,,9663.26,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200710,2007,10,10/1/2007,10/29/2007,115392,,8409.69,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200711,2007,11,11/1/2007,11/29/2007,105792,,8845.11,70810,,108300,0,0,SCHEDULE_130
108300-2351,Electric,211,Lee Center,5316252500,200712,2007,12,12/1/2007,12/29/2007,101568,,8266.72,70810,,108300,0,0,SCHEDULE_130
